Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight,Year,Month,Day,Species_no_wnv_bug,Species_wnv_bug
41,002,41.95469,-87.800991,9,12,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
25,046,41.891118,-87.65449100000001,8,19,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
25,046,41.891118,-87.65449100000001,8,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
25,046,41.891118,-87.65449100000001,8,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,048,41.867108,-87.654224,8,31,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,048,41.867108,-87.654224,8,27,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,048,41.867108,-87.654224,8,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
11,048,41.867108,-87.654224,8,14,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,049,41.896282,-87.655232,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,049,41.896282,-87.655232,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
22,054,41.921965,-87.632085,8,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
22,054,41.921965,-87.632085,8,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
22,054,41.921965,-87.632085,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
22,054,41.921965,-87.632085,8,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
17,094,41.720848,-87.666014,9,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
17,094,41.720848,-87.666014,9,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
17,094,41.720848,-87.666014,9,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
89,159,41.732984,-87.649642,8,28,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
89,159,41.732984,-87.649642,8,21,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
36,011,41.944869,-87.832763,8,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
58,028,41.986921,-87.689778,9,7,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
58,028,41.986921,-87.689778,9,7,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
50,031,41.801497999999995,-87.763416,9,16,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
50,031,41.801497999999995,-87.763416,9,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
14,033,41.906638,-87.701431,9,16,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
14,033,41.906638,-87.701431,9,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
14,033,41.906638,-87.701431,9,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
14,033,41.906638,-87.701431,9,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,089,41.723195000000004,-87.64997,5,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,090,41.868077,-87.666901,9,24,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,090,41.868077,-87.666901,9,18,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
11,090,41.868077,-87.666901,9,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
42,135,41.662014,-87.72460799999999,8,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
42,135,41.662014,-87.72460799999999,8,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
42,135,41.662014,-87.72460799999999,8,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
43,145,41.878114000000004,-87.629798,3,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
28,147,41.932094,-87.700117,8,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
70,151,41.916265,-87.800515,8,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
70,151,41.916265,-87.800515,8,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
70,151,41.916265,-87.800515,8,10,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
25,152,41.846075,-87.716277,9,15,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
25,152,41.846075,-87.716277,9,3,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
25,152,41.846075,-87.716277,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
35,158,41.682587,-87.707973,9,41,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
35,158,41.682587,-87.707973,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
35,158,41.682587,-87.707973,9,19,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
45,220,41.963976,-87.69181,9,4,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
46,003,41.964242,-87.757639,8,23,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
70,008,42.008314,-87.77792099999999,9,35,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
70,008,42.008314,-87.77792099999999,9,25,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
70,008,42.008314,-87.77792099999999,9,43,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
70,008,42.008314,-87.77792099999999,9,21,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
61,012,41.991429,-87.747113,8,5,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
61,012,41.991429,-87.747113,8,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
30,043,41.857402,-87.694991,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
30,043,41.857402,-87.694991,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
11,047,41.868142,-87.696269,9,13,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
61,013,41.923738,-87.785288,9,9,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
61,013,41.923738,-87.785288,9,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
12,018,42.010412,-87.66214000000001,8,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,030,41.899229999999996,-87.716788,9,30,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,030,41.899229999999996,-87.716788,9,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
10,030,41.899229999999996,-87.716788,9,47,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
60,017,41.960615999999995,-87.777189,9,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
60,017,41.960615999999995,-87.777189,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
33,095,41.704336,-87.70373599999999,8,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
33,095,41.704336,-87.70373599999999,8,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
33,095,41.704336,-87.70373599999999,8,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
17,039,41.911823999999996,-87.726737,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
17,039,41.911823999999996,-87.726737,9,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
22,061,41.801179,-87.679447,8,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
22,061,41.801179,-87.679447,8,1,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
22,061,41.801179,-87.679447,8,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
35,062,41.800737,-87.71188000000001,8,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
52,065,41.778296999999995,-87.752411,9,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
67,066,41.77166,-87.703047,8,30,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
67,066,41.77166,-87.703047,8,4,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
67,066,41.77166,-87.703047,8,14,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
22,069,41.768388,-87.678649,8,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
22,069,41.768388,-87.678649,8,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
10,073,41.773215,-87.60088,8,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
39,074,41.822536,-87.66634300000001,9,9,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
39,074,41.822536,-87.66634300000001,9,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
39,074,41.822536,-87.66634300000001,9,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
64,077,41.778748,-87.586427,8,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
64,077,41.778748,-87.586427,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
71,079,41.766202,-87.562889,9,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
77,080,41.754676,-87.612922,9,26,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
50,082,41.803422999999995,-87.642984,8,15,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
79,083,41.754292,-87.590773,9,9,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
52,114,41.798697,-87.736812,8,11,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
52,114,41.798697,-87.736812,8,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
52,114,41.798697,-87.736812,8,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
63,155,41.776156,-87.778927,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
63,155,41.776156,-87.778927,9,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
37,063,41.82561,-87.726549,9,6,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
37,063,41.82561,-87.726549,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
37,063,41.82561,-87.726549,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
12,115,41.673408,-87.599862,5,32,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
12,115,41.673408,-87.599862,5,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
12,115,41.673408,-87.599862,5,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,138,41.726465000000005,-87.585413,5,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,138,41.726465000000005,-87.585413,5,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
10,138,41.726465000000005,-87.585413,5,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
13,209,41.740641,-87.546587,5,40,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
13,209,41.740641,-87.546587,5,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
37,212,41.680946,-87.535198,8,10,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
37,212,41.680946,-87.535198,8,9,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
24,128,41.704572,-87.56566600000001,8,48,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
24,128,41.704572,-87.56566600000001,8,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
89,099,41.733643,-87.55551,8,5,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,102,41.750498,-87.605294,5,3,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,102,41.750498,-87.605294,5,11,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
58,027,41.984809000000006,-87.728492,8,31,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
58,027,41.984809000000006,-87.728492,8,6,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
40,221,41.659112,-87.53869300000001,8,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
40,221,41.659112,-87.53869300000001,8,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
40,221,41.659112,-87.53869300000001,8,15,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
91,009,41.992478000000006,-87.862995,8,50,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
91,009,41.992478000000006,-87.862995,8,12,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
91,009,41.992478000000006,-87.862995,8,33,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,10,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,4,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,8,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,27,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,6,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,31,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
10,900,41.974689,-87.890615,9,13,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,33,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,6,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,16,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,22,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,42,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,10,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
10,900,41.974689,-87.890615,9,1,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
10,903,41.957799,-87.930995,5,2,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
48,222,41.925197999999995,-87.746381,8,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
51,223,41.973845000000004,-87.805059,9,21,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
82,225,41.743402,-87.731435,8,40,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
82,225,41.743402,-87.731435,8,7,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
82,225,41.743402,-87.731435,8,21,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
65,227,41.728495,-87.60096300000001,5,22,1,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,0,1
65,227,41.728495,-87.60096300000001,5,16,0,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,0,0,0,1,0,0,0,0,0,0,0,817,2013,8,22,1,0
